Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
90	44	0	1.42773258	101324.949	101324.977	101324.949	101324.994	0.022100811	0.154108762	0	100	0	0	3
91	44	0	1.44359627	101324.949	101324.976	101324.949	101324.992	0.0232496413	0.154108762	0	100	0	0	3
92	45	0	1.45945997	101324.949	101324.975	101324.949	101324.988	0.0242195395	0.154108762	0	100	0	0	3
93	45	0	1.47532366	101324.95	101324.973	101324.949	101324.988	0.0249180834	0.154108762	0	100	0	0	3
94	46	0	1.49118736	101324.952	101324.972	101324.949	101324.988	0.0253070036	0.154108762	0	100	0	0	3
95	46	0	1.50705105	101324.954	101324.972	101324.949	101324.988	0.0253534061	0.154108762	0	100	0	0	3
96	47	0	1.52291475	101324.955	101324.971	101324.949	101324.988	0.0251817289	0.154108762	0	100	0	0	3
97	47	0	1.53877844	101324.957	101324.97	101324.949	101324.988	0.0248316415	0.154108762	0	100	0	0	3
98	48	0	1.55464214	101324.957	101324.97	101324.949	101324.988	0.0244873981	0.154108762	0	100	0	0	3
99	48	0	1.57050584	101324.958	101324.969	101324.949	101324.988	0.0242158019	0.154108762	0	100	0	0	3
100	49	0	1.58636953	101324.958	101324.969	101324.949	101324.988	0.0240903622	0.154108762	0	100	0	0	3
101	50	0	1.60223323	101324.958	101324.968	101324.949	101324.988	0.0241146372	0.154108762	0	100	0	0	3
102	50	0	1.61809692	101324.957	101324.968	101324.949	101324.988	0.0243222698	0.154108762	0	100	0	0	3
103	51	0	1.63396062	101324.955	101324.967	101324.949	101324.988	0.0247271975	0.154108762	0	100	0	0	3
104	51	0	1.64982431	101324.952	101324.966	101324.949	101324.988	0.0253102876	0.154108762	0	100	0	0	3
105	52	0	1.66568801	101324.949	101324.964	101324.949	101324.988	0.0260585654	0.154108762	0	100	0	0	3
106	52	0	1.6815517	101324.945	101324.963	101324.945	101324.988	0.0269815785	0.154108762	0	100	0	0	3
107	53	0	1.6974154	101324.941	101324.962	101324.941	101324.988	0.0280555466	0.154108762	0	100	0	0	3
108	53	0	1.71327909	101324.936	101324.96	101324.936	101324.987	0.0292698429	0.154108762	0	100	0	0	3
109	53	0	1.72914279	101324.932	101324.958	101324.932	101324.986	0.0305716283	0.154108762	0	100	0	0	3
110	54	0	1.74500648	101324.927	101324.957	101324.927	101324.985	0.0319596537	0.154108762	0	100	0	0	3
111	54	0	1.76087018	101324.922	101324.955	101324.922	101324.983	0.0334061912	0.154108762	0	100	0	0	3
112	55	0	1.77673387	101324.919	101324.953	101324.919	101324.981	0.0348259563	0.154108762	0	100	0	0	3
113	55	0	1.79259757	101324.916	101324.951	101324.916	101324.978	0.0361628273	0.154108762	0	100	0	0	3
114	56	0	1.80846126	101324.915	101324.949	101324.915	101324.974	0.0373577527	0.154108762	0	100	0	0	3
115	56	0	1.82432496	101324.913	101324.947	101324.913	101324.972	0.0383980776	0.154108762	0	100	0	0	3
116	57	0	1.84018866	101324.913	101324.945	101324.913	101324.967	0.0392052038	0.154108762	0	100	0	0	3
117	57	0	1.85605235	101324.913	101324.943	101324.913	101324.962	0.0397230838	0.154108762	0	100	0	0	3
118	58	0	1.87191605	101324.915	101324.942	101324.913	101324.96	0.0399671851	0.154108762	0	100	0	0	3
119	58	0	1.88777974	101324.916	101324.94	101324.913	101324.958	0.0399319278	0.154108762	0	100	0	0	3
120	59	0	1.90364344	101324.918	101324.939	101324.913	101324.958	0.0396085152	0.154108762	0	100	0	0	3
121	59	0	1.91950713	101324.919	101324.938	101324.913	101324.958	0.0391364145	0.154108762	0	100	0	0	3
122	60	0	1.93537083	101324.92	101324.937	101324.913	101324.958	0.0386186527	0.154108762	0	100	0	0	3
123	60	0	1.95123452	101324.921	101324.936	101324.913	101324.958	0.038146618	0.154108762	0	100	0	0	3
124	61	0	1.96709822	101324.922	101324.936	101324.913	101324.958	0.0377999504	0.154108762	0	100	0	0	3
125	61	0	1.98296191	101324.922	101324.935	101324.913	101324.958	0.0376751853	0.154108762	0	100	0	0	3
