Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
63	29	0	0.999412804	101472.657	101533.341	100759.105	101991.186	334.369975	0	0	0	0	0	3
64	30	0	1.0152765	101758.574	101545.773	100759.105	101991.186	334.369975	99.3275422	0	0	0	0	3
65	30	0	1.03114019	101925.008	101560.843	100759.105	101991.186	334.369975	99.3275422	0	0	0	0	3
66	31	0	1.04700389	101974.571	101577.152	100759.105	101991.186	334.369975	99.3275422	0	0	0	0	3
67	31	0	1.06286759	102404.495	101605.563	100759.105	102404.495	336.206114	99.3275422	0	0	0	0	3
68	32	0	1.07873128	102265.489	101629.794	100759.105	102404.495	360.437133	99.3275422	0	0	0	0	3
69	32	0	1.09459498	102494.044	101656.494	100759.105	102494.044	382.900776	99.3275422	0	0	0	0	3
70	33	0	1.11045867	102228.249	101673.004	100759.105	102494.044	367.36759	99.3275422	0	0	0	0	3
71	33	0	1.12632237	102272.948	101686.654	100759.105	102494.044	342.840785	99.3275422	0	0	0	0	3
72	34	0	1.14218606	101999.277	101692.439	100759.105	102494.044	303.302783	99.3275422	0	0	0	0	3
73	34	0	1.15804976	101929.169	101692.681	100759.105	102494.044	260.176597	99.3275422	0	0	0	0	3
74	35	0	1.17391345	101667.195	101686.147	100759.105	102494.044	234.964496	99.3275422	0	0	0	0	3
75	36	0	1.18977715	101596.627	101675.293	100759.105	102494.044	205.721435	99.3275422	0	0	0	0	3
76	36	0	1.20564084	101358.199	101657.715	100759.105	102494.044	183.973335	99.3275422	0	0	0	0	3
77	37	0	1.22150454	101208.345	101633.252	100759.105	102494.044	165.064025	99.3275422	0	0	0	0	3
78	37	0	1.23736823	101087.625	101606.351	100759.105	102494.044	165.064025	99.3275422	0	0	0	0	3
79	38	0	1.25323193	100812.582	101570.377	100759.105	102494.044	165.064025	99.3275422	0	0	0	0	3
80	38	0	1.26909562	100812.961	101537.422	100759.105	102494.044	165.064025	99.3275422	0	0	0	0	3
81	39	0	1.28495932	100565.374	101498.108	100565.374	102494.044	194.573618	99.3275422	0	0	0	0	3
82	39	0	1.30082302	100647.229	101464.423	100565.374	102494.044	228.258369	99.3275422	0	0	0	0	3
83	40	0	1.31668671	100470.478	101427.049	100470.478	102494.044	265.6328	99.3275422	0	0	0	0	3
84	40	0	1.33255041	100832.02	101404.34	100470.478	102494.044	288.341361	99.3275422	0	0	0	0	3
85	41	0	1.3484141	100682.443	101379.315	100470.478	102494.044	313.36626	99.3275422	0	0	0	0	3
