Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
25	14	0	0.396592383	5.47172539e-08	0.000140397522	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
26	15	0	0.412456078	1.39438537e-07	0.00013500298	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
27	15	0	0.428319773	7.86583301e-08	0.000130005783	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
28	15	0	0.444183469	5.03213358e-07	0.000125380691	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
29	16	0	0.460047164	1.79706074e-06	0.000121119187	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
30	16	0	0.475910859	3.77090039e-06	0.000117207577	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
31	17	0	0.491774554	6.5042763e-06	0.000113636503	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
32	17	0	0.50763825	1.73172726e-05	0.000110626527	7.00462568e-58	0.00191198853	0.00045728582	0	0	0	0	0	3
33	17	0	0.523501945	3.4348141e-05	0.000111699906	1.66190957e-08	0.00191198853	0.000346659293	0	0	0	0	0	3
34	18	0	0.53936564	6.13661029e-05	8.52461935e-05	1.66190957e-08	0.00191198853	0.000372039626	0	0	0	0	0	3
35	18	0	0.555229336	9.68372058e-05	8.78312178e-05	1.66190957e-08	0.00191198853	0.000372039626	0	0	0	0	0	3
36	19	0	0.571093031	0.000229695277	9.20992653e-05	1.66190957e-08	0.00191198853	0.000372039626	0	0	0	0	0	3
37	19	0	0.586956726	0.000372254232	0.000102555943	1.66190957e-08	0.00191198853	0.000372039626	0	0	0	0	0	3
38	19	0	0.602820422	0.000893687362	0.00012310078	1.66190957e-08	0.00191198853	0.000372039626	0	0	0	0	0	3
39	20	0	0.618684117	0.00113068117	9.86849255e-05	1.66190957e-08	0.00113068117	0.000320627444	0	0	0	0	0	3
40	20	0	0.634547812	0.00286191416	0.000186682607	1.66190957e-08	0.00286191416	0.000277271884	0	0	0	0	0	3
41	21	0	0.650411508	0.00248168341	0.000263745413	1.66190957e-08	0.00286191416	0.000241915518	0	0	0	0	0	3
42	21	0	0.666275203	0.00542381418	0.000432959781	1.66190957e-08	0.00542381418	0.000347713587	0	0	0	0	0	3
43	21	0	0.682138898	0.00882089764	0.000702350496	1.66190957e-08	0.00882089764	0.000617104302	0	0	0	0	0	3
44	22	0	0.698002593	0.053533015	0.00237515247	1.66190957e-08	0.053533015	0.00228990627	0	0	0	0	0	3
45	22	0	0.713866289	0.0274309594	0.00323203645	1.66190957e-08	0.053533015	0.00314679026	0	0	0	0	0	3
46	23	0	0.729729984	0.0425757648	0.00456240617	1.66190957e-08	0.053533015	0.00447715997	0	0	0	0	0	3
47	23	0	0.745593679	0.0203086558	0.00519690166	1.66190957e-08	0.053533015	0.00511165547	0	0	0	0	0	3
48	23	0	0.761457375	0.0298604329	0.00612994567	1.66190957e-08	0.053533015	0.00604469948	0	0	0	0	0	3
49	24	0	0.77732107	0.0197371203	0.00674661652	1.66190957e-08	0.053533015	0.00666137032	0	0	0	0	0	3
50	24	0	0.793184765	0.0217347099	0.00742570499	1.66190957e-08	0.053533015	0.00734045879	0	0	0	0	0	3
51	24	0	0.809048461	0.0155857824	0.00791267331	1.66190957e-08	0.053533015	0.00782742711	0	0	0	0	0	3
52	25	0	0.824912156	0.0161607828	0.00841766638	1.66190957e-08	0.053533015	0.00833242018	0	0	0	0	0	3
53	25	0	0.840775851	0.0140577763	0.00885695589	1.66190957e-08	0.053533015	0.00877170969	0	0	0	0	0	3
54	26	0	0.856639547	0.01607797	0.00935938954	1.66190957e-08	0.053533015	0.00927414334	0	0	0	0	0	3
55	26	0	0.872503242	0.0183715072	0.00993349493	1.66190957e-08	0.053533015	0.00984824874	0	0	0	0	0	3
56	26	0	0.888366937	0.0194117593	0.0105401119	5.47172539e-08	0.053533015	0.0104548657	0	0	0	0	0	3
57	27	0	0.904230632	0.0287454396	0.0114384052	7.86583301e-08	0.053533015	0.011353159	0	0	0	0	0	3
58	27	0	0.920094328	0.0591204854	0.013285916	7.86583301e-08	0.0591204854	0.0132006698	0	0	0	0	0	3
59	27	0	0.935958023	0.082700687	0.01587031	5.03213358e-07	0.082700687	0.0157850638	0	0	0	0	0	3
60	28	0	0.951821718	0.0460867442	0.017310505	1.79706074e-06	0.082700687	0.0172252588	0	0	0	0	0	3
61	28	0	0.967685414	0.0423370963	0.0186334831	3.77090039e-06	0.082700687	0.0185482369	0	0	0	0	0	3
62	29	0	0.983549109	0.026966743	0.019476076	6.5042763e-06	0.082700687	0.0193908298	0	0	0	0	0	3
63	29	0	0.999412804	0.0373340924	0.0206425631	1.73172726e-05	0.082700687	0.0205573169	0	0	0	0	0	3
64	30	0	1.0152765	0.0377397289	0.0218213885	3.4348141e-05	0.082700687	0.0217361423	0.00248102011	0	11.4	0	0	3
65	30	0	1.03114019	0.0417786585	0.0231258982	6.13661029e-05	0.082700687	0.023040652	0.00248102011	0	10.7	0	0	3
66	31	0	1.04700389	0.0629738339	0.0250919128	9.68372058e-05	0.082700687	0.0250040816	0.00248102011	0	9.9	0	0	3
67	31	0	1.06286759	0.0402874905	0.0263478707	0.000229695277	0.082700687	0.0262557715	0.00248102011	0	9.4	0	0	3
68	32	0	1.07873128	0.0726612714	0.0286113575	0.000372254232	0.082700687	0.0285126726	0.00248102011	0	8.7	0	0	3
69	32	0	1.09459498	0.0525332548	0.0302413887	0.000893687362	0.082700687	0.0301427038	0.00248102011	0	8.2	0	0	3
70	33	0	1.11045867	0.102865545	0.0334280093	0.00113068117	0.102865545	0.0333293244	0.0025818444	0	7.7	0	0	3
71	33	0	1.12632237	0.0876788168	0.0361326385	0.00248168341	0.102865545	0.0359459559	0.00265386175	0	7.3	0	0	3
72	34	0	1.14218606	0.22500779	0.0430746972	0.00248168341	0.22500779	0.0428109517	0.00316590818	0	7.3	0	0	3
73	34	0	1.15804976	0.251366064	0.0508523341	0.00542381418	0.251366064	0.0504193743	0.00365202743	0	7.2	0	0	3
74	35	0	1.17391345	0.513766204	0.0667380337	0.00882089764	0.513766204	0.0660356832	0.00482812325	0	7.3	0	0	3
75	36	0	1.18977715	0.591941386	0.084960549	0.0140577763	0.591941386	0.0825853965	0.00600358851	0	7.2	0	0	3
76	36	0	1.20564084	0.180294568	0.0889218475	0.0140577763	0.591941386	0.0856898111	0.00698314289	0	8.1	0	0	3
77	37	0	1.22150454	0.176719681	0.0935871201	0.0140577763	0.591941386	0.0890247139	0.0078119966	0	8.7	0	0	3
78	37	0	1.23736823	0.190273828	0.0982026845	0.0140577763	0.591941386	0.0930057829	0.00852244263	0	9.1	0	0	3
79	38	0	1.25323193	0.105495232	0.100864765	0.0140577763	0.591941386	0.0947348194	0.00913816253	0	9.6	0	0	3
80	38	0	1.26909562	0.161835171	0.104988976	0.0140577763	0.591941386	0.0982423591	0.00967691744	0	9.8	0	0	3
81	39	0	1.28495932	0.0903353217	0.107195169	0.0140577763	0.591941386	0.0997694644	0.0101522894	0	10.1	0	0	3
82	39	0	1.30082302	0.163852006	0.111636335	0.0140577763	0.591941386	0.103723662	0.0105748423	0	10.1	0	0	3
83	40	0	1.31668671	0.0935139465	0.11407159	0.0140577763	0.591941386	0.105653924	0.0109529159	0	10.3	0	0	3
84	40	0	1.33255041	1.77016391	0.168884188	0.0140577763	1.77016391	0.160027232	0.0130605159	0	8.1	0	0	3
85	41	0	1.3484141	0.190866024	0.174409445	0.01607797	1.77016391	0.165050056	0.0149673922	0	9	0	0	3
86	41	0	1.3642778	0.586363136	0.192230857	0.0183715072	1.77016391	0.182297362	0.016700916	0	9.1	0	0	3
87	42	0	1.38014149	0.215334884	0.198385962	0.0194117593	1.77016391	0.18784585	0.0182836986	0	9.7	0	0	3
88	42	0	1.39600519	1.6199564	0.248402982	0.026966743	1.77016391	0.236964577	0.0197345827	0	8.3	0	0	3
89	43	0	1.41186888	0.130417956	0.251580248	0.026966743	1.77016391	0.238294333	0.021069396	0	8.8	0	0	3
90	44	0	1.42773258	0.341415675	0.260401973	0.026966743	1.77016391	0.244531663	0.0223015313	0	9.1	0	0	3
91	44	0	1.44359627	0.151743792	0.26255957	0.026966743	1.77016391	0.245249065	0.0234423969	0	9.5	0	0	3
92	45	0	1.45945997	0.365693922	0.272547294	0.026966743	1.77016391	0.253913811	0.0245017707	0	9.6	0	0	3
93	45	0	1.47532366	0.119698574	0.274964841	0.026966743	1.77016391	0.255488765	0.0254880822	0	9.9	0	0	3
94	46	0	1.49118736	0.311404028	0.283853506	0.0373340924	1.77016391	0.263210943	0.0264086368	0	10	0	0	3
95	46	0	1.50705105	0.163206765	0.287787027	0.0377397289	1.77016391	0.265965638	0.0272697904	0	10.2	0	0	3
96	47	0	1.52291475	0.6508642	0.306947167	0.0402874905	1.77016391	0.283821268	0.0280771059	0	9.8	0	0	3
97	47	0	1.53877844	0.270505055	0.314094866	0.0402874905	1.77016391	0.289002954	0.0288354687	0	9.9	0	0	3
98	48	0	1.55464214	4.29892564	0.44646836	0.0402874905	4.29892564	0.42012049	0.0317804509	0	7.5	0	0	3
99	48	0	1.57050584	2.31604874	0.517585899	0.0525332548	4.29892564	0.488974542	0.0345570345	0	7	0	0	3
100	49	0	1.58636953	0.451964562	0.529439127	0.0525332548	4.29892564	0.499197739	0.0371792447	0	7.4	0	0	3
101	50	0	1.60223323	0.375331876	0.539526584	0.0876788168	4.29892564	0.506098575	0.0396592911	0	7.8	0	0	3
102	50	0	1.61809692	0.203702649	0.542677744	0.0876788168	4.29892564	0.506545105	0.0420086215	0	8.2	0	0	3
103	51	0	1.63396062	0.217336497	0.546729546	0.0903353217	4.29892564	0.503654849	0.0442364343	0	8.7	0	0	3
104	51	0	1.64982431	0.16593044	0.544883379	0.0903353217	4.29892564	0.495877212	0.0463528564	0	9.3	0	0	3
105	52	0	1.66568801	0.199923889	0.543275811	0.0903353217	4.29892564	0.479991512	0.0483638856	0	10	0	0	3
106	52	0	1.6815517	0.177151771	0.53275661	0.0903353217	4.29892564	0.461768997	0.0502767251	0	10.8	0	0	3
107	53	0	1.6974154	0.242075076	0.521823288	0.0903353217	4.29892564	0.457807699	0.0520969416	0	11.3	0	0	3
108	53	0	1.71327909	0.209642131	0.522740399	0.0903353217	4.29892564	0.453142426	0.053834421	0	11.8	0	0	3
109	53	0	1.72914279	1.23717063	0.555879491	0.0903353217	4.29892564	0.457676807	0.0554946791	0	12.1	0	0	3
110	54	0	1.74500648	0.52151883	0.566230898	0.0903353217	4.29892564	0.465366133	0.0570827521	0	12.2	0	0	3
111	54	0	1.76087018	3.83366949	0.682736343	0.0903353217	4.29892564	0.577747368	0.0586032475	0	10.1	0	0	3
112	55	0	1.77673387	1.30833784	0.718564552	0.0903353217	4.29892564	0.611369382	0.0600603889	0	9.8	0	0	3
113	55	0	1.79259757	0.323487617	0.725850561	0.0935139465	4.29892564	0.614214226	0.0614580552	0	10	0	0	3
114	56	0	1.80846126	0.738149236	0.743797349	0.0935139465	4.29892564	0.629725759	0.0627998148	0	9.9	0	0	3
115	56	0	1.82432496	0.834514088	0.766953604	0.119698574	4.29892564	0.598069416	0.0640889564	0	10.7	0	0	3
116	57	0	1.84018866	0.402834407	0.724224557	0.119698574	4.29892564	0.592544158	0.0653285156	0	11	0	0	3
117	57	0	1.85605235	1.05167226	0.751124752	0.119698574	4.29892564	0.574722747	0.0665201555	0	11.5	0	0	3
118	58	0	1.87191605	0.687172015	0.754275029	0.119698574	4.29892564	0.568567641	0.0676663864	0	11.9	0	0	3
119	58	0	1.88777974	11.488259	1.10655391	0.119698574	11.488259	0.858150926	0.0726918234	0	8.4	0	0	3
120	59	0	1.90364344	5.8436619	1.23854471	0.119698574	11.488259	0.986964457	0.0775337331	0	7.8	0	0	3
121	59	0	1.91950713	0.855677928	1.26120908	0.119698574	11.488259	1.00080711	0.0822057513	0	8.2	0	0	3
122	60	0	1.93537083	0.729178461	1.27332667	0.119698574	11.488259	1.0107671	0.0867166654	0	8.5	0	0	3
123	60	0	1.95123452	0.448799673	1.28260966	0.119698574	11.488259	1.01006237	0.0910746671	0	9	0	0	3
124	61	0	1.96709822	0.397852109	1.28361461	0.119698574	11.488259	1.00864977	0.0952874022	0	9.4	0	0	3
125	61	0	1.98296191	0.31654565	1.28976608	0.163206765	11.488259	1.00591257	0.0993620147	0	9.8	0	0	3
126	62	0	1.99882561	0.302255543	1.28948019	0.163206765	11.488259	1.00197905	0.103300172	0	10.3	0	0	3
127	62	0	2.0146893	0.267618424	1.29274305	0.16593044	11.488259	0.985795885	0.107113115	0	10.8	0	0	3
128	63	0	2.030553	0.277714716	1.28108213	0.16593044	11.488259	0.978648185	0.110805709	0	11.3	0	0	3
129	63	0	2.04641669	0.263098422	1.28085067	0.16593044	11.488259	0.846274691	0.114384685	0	13.5	0	0	3
130	64	0	2.06228039	0.288518573	1.15552545	0.16593044	11.488259	0.775157152	0.117855207	0	15.2	0	0	3
131	64	0	2.07814409	0.287784913	1.09214221	0.16593044	11.488259	0.770919764	0.121216648	0	15.7	0	0	3
132	65	0	2.09400778	0.332586357	1.08841164	0.16593044	11.488259	0.770919764	0.124479224	0	16.1	0	0	3
133	65	0	2.10987148	0.353646106	1.08773396	0.16593044	11.488259	0.770919764	0.127631951	0	16.5	0	0	3
134	66	0	2.12573517	0.528148167	1.09787288	0.16593044	11.488259	0.770919764	0.1306946	0	16.9	0	0	3
135	66	0	2.14159887	0.39364931	1.10338266	0.16593044	11.488259	0.770919764	0.133669855	0	17.3	0	0	3
136	67	0	2.15746256	1.23376606	1.13675252	0.177151771	11.488259	0.770919764	0.136562465	0	17.7	0	0	3
137	67	0	2.17332626	0.521450622	1.14680023	0.177151771	11.488259	0.770919764	0.139375824	0	18	0	0	3
138	68	0	2.18918995	7.69920135	1.38186428	0.209642131	11.488259	0.860040991	0.142113147	0	16.5	0	0	3
139	69	0	2.20505365	0.709341356	1.39646635	0.209642131	11.488259	0.873725951	0.144777474	0	16.5	0	0	3
140	69	0	2.22091734	11.5805976	1.75180871	0.263098422	11.5805976	1.19592922	0.147408137	0	12.3	0	0	3
141	70	0	2.23678104	0.847150322	1.73962057	0.263098422	11.5805976	1.18557781	0.149970472	0	12.6	0	0	3
142	70	0	2.25264473	11.2398993	2.07456996	0.263098422	11.5805976	1.39183362	0.152467105	0	10.9	0	0	3
143	71	0	2.26850843	0.992448185	1.9857818	0.263098422	11.5805976	1.35600541	0.154900532	0	11.4	0	0	3
144	71	0	2.28437212	2.61924976	2.02674779	0.263098422	11.5805976	1.35034541	0.157273124	0	11.6	0	0	3
145	72	0	2.30023582	0.872894741	2.04391677	0.263098422	11.5805976	1.35034541	0.159585956	0	11.8	0	0	3
146	72	0	2.31609951	1.20592423	2.05853474	0.263098422	11.5805976	1.35034541	0.161842377	0	11.9	0	0	3
147	73	0	2.33196321	0.682114137	2.05377224	0.263098422	11.5805976	1.35034541	0.164034963	0	12.1	0	0	3
148	73	0	2.34782691	0.715336539	2.06353793	0.263098422	11.5805976	1.32344521	0.166175344	0	12.5	0	0	3
149	74	0	2.3636906	0.53797511	2.04748489	0.263098422	11.5805976	1.32029493	0.168265363	0	12.7	0	0	3
150	74	0	2.3795543	0.524822484	2.04241147	0.263098422	11.5805976	0.986836004	0.170306777	0	17.2	0	0	3
151	75	0	2.39541799	0.430796465	1.69686576	0.263098422	11.5805976	0.986836004	0.172301262	0	17.4	0	0	3
152	75	0	2.41128169	0.417427902	1.52729595	0.263098422	11.5805976	0.986836004	0.174250418	0	17.6	0	0	3
153	76	0	2.42714538	0.368252809	1.51206392	0.263098422	11.5805976	0.986836004	0.176155772	0	17.8	0	0	3
154	77	0	2.44300908	0.368489463	1.50079239	0.263098422	11.5805976	0.986836004	0.178018786	0	18	0	0	3
155	77	0	2.45887277	0.345259424	1.49755675	0.263098422	11.5805976	0.986836004	0.179840854	0	18.2	0	0	3
156	78	0	2.47473647	0.355874151	1.49624494	0.263098422	11.5805976	0.986836004	0.181623311	0	18.4	0	0	3
157	78	0	2.49060016	0.348979446	1.4972585	0.263098422	11.5805976	0.986836004	0.183353402	0	18.5	0	0	3
158	79	0	2.50646386	0.373780034	1.49949364	0.263098422	11.5805976	0.986836004	0.185046682	0	18.7	0	0	3
159	79	0	2.52232755	0.37910624	1.50297763	0.263098422	11.5805976	0.986836004	0.186703454	0	18.9	0	0	3
160	80	0	2.53819125	0.425531713	1.50759691	0.263098422	11.5805976	0.986836004	0.18832571	0	19	0	0	3
161	81	0	2.55405494	0.448374919	1.5133868	0.287784913	11.5805976	0.986836004	0.189914517	0	19.2	0	0	3
162	81	0	2.56991864	0.555455324	1.52172858	0.287784913	11.5805976	0.986836004	0.1914709	0	19.4	0	0	3
163	82	0	2.58578233	0.516489491	1.5288756	0.332586357	11.5805976	0.986836004	0.19299584	0	19.5	0	0	3
164	82	0	2.60164603	0.689824248	1.54003928	0.345259424	11.5805976	0.986836004	0.194490282	0	19.7	0	0	3
165	83	0	2.61750973	0.68323273	1.55033886	0.345259424	11.5805976	0.976697082	0.195955131	0	20	0	0	3
166	83	0	2.63337342	0.873181291	1.56112115	0.345259424	11.5805976	0.971187306	0.197391257	0	20.3	0	0	3
167	84	0	2.64923712	0.849558425	1.57536831	0.345259424	11.5805976	0.937817443	0.198799497	0	21.1	0	0	3
168	85	0	2.66510081	0.971927217	1.56718584	0.345259424	11.5805976	0.927769733	0.200177419	0	21.5	0	0	3
169	85	0	2.68096451	0.986549402	1.58172018	0.345259424	11.5805976	0.692705684	0.201529095	0	29	0	0	3
170	86	0	2.6968282	1.03415023	1.37343733	0.345259424	11.5805976	0.70113263	0.202846072	0	28.9	0	0	3
171	86	0	2.7126919	0.932902533	1.38042362	0.345259424	11.5805976	0.70113263	0.204138433	0	29.1	0	0	3
172	87	0	2.72855559	0.91948156	1.04726374	0.345259424	11.2398993	1.02730622	0.205392012	0	19.9	0	0	3
173	87	0	2.74441929	0.85062051	1.04737219	0.345259424	11.2398993	1.02730622	0.20662259	0	20.1	0	0	3
174	88	0	2.76028298	0.75453427	0.719704531	0.345259424	2.61924976	1.3438334	0.207830793	0	15.4	0	0	3
175	88	0	2.77614668	0.689414899	0.710234741	0.345259424	2.61924976	1.35330319	0.209017227	0	15.4	0	0	3
176	89	0	2.79201037	0.60240535	0.647208353	0.345259424	1.20592423	0.86066481	0.210182475	0	24.4	0	0	3
177	90	0	2.80787407	0.569886638	0.63773935	0.345259424	1.20592423	0.86066481	0.211327099	0	24.5	0	0	3
178	90	0	2.82373776	0.499355269	0.61565907	0.345259424	1.03415023	0.688890809	0.212451642	0	30.8	0	0	3
179	91	0	2.83960146	0.473536271	0.609141011	0.345259424	1.03415023	0.688890809	0.213556627	0	31	0	0	3
180	91	0	2.85546516	0.433552681	0.600335266	0.345259424	1.03415023	0.688890809	0.214642561	0	31.1	0	0	3
181	92	0	2.87132885	0.420146128	0.59665311	0.345259424	1.03415023	0.688890809	0.215709932	0	31.3	0	0	3
182	92	0	2.88719255	0.401997345	0.592814824	0.345259424	1.03415023	0.688890809	0.216759212	0	31.4	0	0	3
183	93	0	2.90305624	0.398979916	0.591820557	0.345259424	1.03415023	0.688890809	0.217790857	0	31.6	0	0	3
184	93	0	2.91891994	0.395176994	0.591125216	0.345259424	1.03415023	0.688890809	0.218805308	0	31.7	0	0	3
185	94	0	2.93478363	0.398817974	0.592080378	0.345259424	1.03415023	0.688890809	0.219802992	0	31.9	0	0	3
186	94	0	2.95064733	0.409763627	0.593370195	0.345259424	1.03415023	0.688890809	0.220784319	0	32	0	0	3
187	95	0	2.96651102	0.433518439	0.59612829	0.348979446	1.03415023	0.685170787	0.22174969	0	32.3	0	0	3
188	95	0	2.98237472	0.449891332	0.599066327	0.348979446	1.03415023	0.685170787	0.222699491	0	32.5	0	0	3
189	96	0	2.99823841	0.509656393	0.604087481	0.373780034	1.03415023	0.660370199	0.223634095	0	33.8	0	0	3
190	96	0	3.01410211	0.514298454	0.608478682	0.37910624	1.03415023	0.655043993	0.224553864	0	34.2	0	0	3
191	97	0	3.0299658	0.599344158	0.615361117	0.395176994	1.03415023	0.638973238	0.225459148	0	35.2	0	0	3
192	98	0	3.0458295	0.609831154	0.621120474	0.395176994	1.03415023	0.638973238	0.226350288	0	35.4	0	0	3
193	98	0	3.06169319	0.720823014	0.629634477	0.395176994	1.03415023	0.638973238	0.22722187	0	35.5	0	0	3
194	99	0	3.07755689	0.760578744	0.636044584	0.395176994	1.03415023	0.638973238	0.228080043	0	35.6	0	0	3
195	99	0	3.09342058	0.812544996	0.645296319	0.395176994	1.03415023	0.638973238	0.228914854	0	35.8	0	0	3
196	100	0	3.10928428	0.847176508	0.650213577	0.395176994	1.03415023	0.638973238	0.229734137	0	35.9	0	0	3
197	100	0	3.12514798	0.87701282	0.656269205	0.395176994	1.03415023	0.638973238	0.230541099	0	36	0	0	3
198	101	0	3.14101167	0.881912492	0.656542055	0.395176994	1.03415023	0.638973238	0.231336017	0	36.2	0	0	3
199	101	0	3.15687537	0.825449391	0.655788647	0.395176994	1.03415023	0.638973238	0.232119159	0	36.3	0	0	3
200	102	0	3.17273906	0.811022442	0.650760373	0.395176994	1.03415023	0.638973238	0.232890784	0	36.4	0	0	3
201	103	0	3.18860276	0.744417869	0.643193763	0.395176994	1.03415023	0.638973238	0.233651144	0	36.5	0	0	3
202	103	0	3.20446645	0.691731942	0.632493191	0.395176994	0.932902533	0.537725539	0.234400485	0	43.5	0	0	3
203	104	0	3.22033015	0.623875739	0.622836104	0.395176994	0.91948156	0.45624697	0.235139044	0	51.5	0	0	3
204	104	0	3.23619384	0.592457424	0.612616599	0.395176994	0.881912492	0.45624697	0.235794045	0	51.6	0	0	3
205	105	0	3.25205754	0.530724405	0.602619846	0.395176994	0.881912492	0.128579314	0.236439755	0	100	0	0	3
206	106	0	3.26792123	0.505532896	0.594838553	0.395176994	0.881912492	0.119109524	0.235255107	0	100	0	0	3
207	106	0	3.28378493	0.46271936	0.587754318	0.395176994	0.881912492	0.0687877369	0.234087027	0	100	0	0	3
208	107	0	3.29964862	0.438336988	0.582627181	0.395176994	0.881912492	0.0739148732	0.232640728	0	100	0	0	3
209	107	0	3.31551232	0.400344311	0.577328984	0.395176994	0.881912492	0.0792130709	0.231214378	0	100	0	0	3
210	108	0	3.33137601	0.391976034	0.573973383	0.391976034	0.881912492	0.082568672	0.22977227	0	100	0	0	3
211	108	0	3.34723971	0.387373654	0.571280801	0.387373654	0.881912492	0.0852612538	0.228349784	0	100	0	0	3
212	109	0	3.3631034	0.401849582	0.570290079	0.387373654	0.881912492	0.0862519756	0.22694652	0	100	0	0	3
213	110	0	3.3789671	0.405476744	0.569831661	0.387373654	0.881912492	0.0867103939	0.225562092	0	100	0	0	3
214	110	0	3.3948308	0.441088807	0.571053269	0.387373654	0.881912492	0.0867103939	0.224196123	0	100	0	0	3
215	111	0	3.41069449	0.414768368	0.571546658	0.387373654	0.881912492	0.0867103939	0.222848246	0	100	0	0	3
216	111	0	3.42655819	0.477681748	0.574124932	0.387373654	0.881912492	0.0867103939	0.221518104	0	100	0	0	3
217	112	0	3.44242188	0.45843795	0.575988056	0.387373654	0.881912492	0.0867103939	0.22020535	0	100	0	0	3
218	112	0	3.45828558	0.509088318	0.579091952	0.387373654	0.881912492	0.0867103939	0.218909645	0	100	0	0	3
219	113	0	3.47414927	0.50997574	0.581481243	0.387373654	0.881912492	0.0867103939	0.217629938	0	100	0	0	3
220	114	0	3.49001297	0.560292523	0.58493128	0.387373654	0.881912492	0.0867103939	0.216366638	0	100	0	0	3
221	114	0	3.50587666	0.552383167	0.586266492	0.387373654	0.881912492	0.0867103939	0.215114692	0	100	0	0	3
222	115	0	3.52174036	0.596414153	0.588832608	0.387373654	0.881912492	0.0867103939	0.213877582	0	100	0	0	3
223	115	0	3.53760405	0.579466675	0.588211436	0.387373654	0.881912492	0.0867103939	0.212654473	0	100	0	0	3
224	116	0	3.55346775	0.594670698	0.587737672	0.387373654	0.881912492	0.0867103939	0.211446653	0	100	0	0	3
225	116	0	3.56933144	0.583433913	0.583444263	0.387373654	0.881912492	0.0867103939	0.210253838	0	100	0	0	3
226	117	0	3.58519514	0.559668646	0.577165822	0.387373654	0.881912492	0.0867103939	0.209075748	0	100	0	0	3
227	117	0	3.60105883	0.552307072	0.569033387	0.387373654	0.881912492	0.0875086676	0.207912113	0	100	0	0	3
