Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
55	26	0	0.872503242	-0.137713385	-0.14022973	-0.297986412	-0.0135161702	0.248864031	0	0	0	0	0	3
56	26	0	0.888366937	-0.149562963	-0.135591497	-0.270599296	-0.0135161702	0.233771087	0	0	0	0	0	3
57	27	0	0.904230632	-0.113652976	-0.130689772	-0.270599296	-0.0135161702	0.222463838	0	0	0	0	0	3
58	27	0	0.920094328	-0.0606652265	-0.126264749	-0.270599296	-0.0135161702	0.211525736	0	0	0	0	0	3
59	27	0	0.935958023	-0.0476768106	-0.121038602	-0.270599296	-0.0135161702	0.200655738	0	0	0	0	0	3
60	28	0	0.951821718	-0.0956893101	-0.116688805	-0.270599296	-0.0135161702	0.192314934	0	0	0	0	0	3
61	28	0	0.967685414	-0.116330573	-0.114596755	-0.270599296	-0.0135161702	0.183298524	0	0	0	0	0	3
62	29	0	0.983549109	-0.216202975	-0.114471037	-0.270599296	-0.0135161702	0.173238872	0	0	0	0	0	3
63	29	0	0.999412804	-0.181324921	-0.111681213	-0.216202975	-0.0135161702	0.166084631	0	0	0	0	0	3
64	30	0	1.0152765	-0.21457155	-0.112207029	-0.216202975	-0.0135161702	0.140236235	0.0495986844	0	35.3	0	0	3
65	30	0	1.03114019	-0.23136542	-0.113438417	-0.23136542	-0.0135161702	0.137892616	0.0495986844	0	35.9	0	0	3
66	31	0	1.04700389	-0.176702926	-0.112996069	-0.23136542	-0.0135161702	0.0912950494	0.0495986844	0	54.3	0	0	3
67	31	0	1.06286759	-0.321880024	-0.116774877	-0.321880024	-0.0135161702	0.0696189204	0.0495986844	0	71.2	0	0	3
68	32	0	1.07873128	-0.195247156	-0.118518247	-0.321880024	-0.0135161702	0.0523245558	0.0495986844	0	94.7	0	0	3
69	32	0	1.09459498	-0.295335752	-0.122836124	-0.321880024	-0.0135161702	0.0523245558	0.0495986844	0	94.7	0	0	3
70	33	0	1.11045867	-0.15767462	-0.124459153	-0.321880024	-0.0135161702	0.0523245558	0.0495986844	0	94.7	0	0	3
71	33	0	1.12632237	-0.192902445	-0.126323315	-0.321880024	-0.0135161702	0.0523245558	0.0495986844	0	94.7	0	0	3
72	34	0	1.14218606	-0.0763643803	-0.126440081	-0.321880024	-0.0135161702	0.0523245558	0.0495986844	0	94.7	0	0	3
73	34	0	1.15804976	-0.0692314628	-0.124488397	-0.321880024	-0.0135161702	0.0424219053	0.0495986844	0	100	0	0	3
74	35	0	1.17391345	0.0337675265	-0.12084917	-0.321880024	0.0337675265	0.039987305	0.0495986844	0	100	0	0	3
75	36	0	1.18977715	0.0293244201	-0.117843582	-0.321880024	0.0337675265	0.0314282046	0.0495986844	0	100	0	0	3
76	36	0	1.20564084	0.0954367133	-0.114438804	-0.321880024	0.0954367133	0.0303673817	0.0495986844	0	100	0	0	3
77	37	0	1.22150454	0.0966754756	-0.110426615	-0.321880024	0.0966754756	0.0316219793	0.0495986844	0	100	0	0	3
78	37	0	1.23736823	0.0889863261	-0.106911786	-0.321880024	0.0966754756	0.0351368087	0.0495986844	0	100	0	0	3
79	38	0	1.25323193	0.157512688	-0.100257263	-0.321880024	0.157512688	0.0417913323	0.0495986844	0	100	0	0	3
80	38	0	1.26909562	0.101336605	-0.0958032119	-0.321880024	0.157512688	0.0462453829	0.0495986844	0	100	0	0	3
81	39	0	1.28495932	0.17712009	-0.0881619116	-0.321880024	0.17712009	0.0538866832	0.0495986844	0	92	0	0	3
82	39	0	1.30082302	0.0964345494	-0.0830825243	-0.321880024	0.17712009	0.0589660705	0.0495986844	0	84.1	0	0	3
83	40	0	1.31668671	0.165496929	-0.0747669475	-0.321880024	0.17712009	0.0672816473	0.0495986844	0	73.7	0	0	3
84	40	0	1.33255041	0.00891050926	-0.0711306823	-0.321880024	0.17712009	0.0709179124	0.0495986844	0	69.9	0	0	3
85	41	0	1.3484141	0.0823811957	-0.0642129144	-0.321880024	0.17712009	0.0760168155	0.0495986844	0	65.2	0	0	3
86	41	0	1.3642778	0.0272216148	-0.0590465698	-0.321880024	0.17712009	0.0811831601	0.0495986844	0	61	0	0	3
87	42	0	1.38014149	-0.0775003824	-0.0571649134	-0.321880024	0.17712009	0.0784265837	0.0495986844	0	63.2	0	0	3
88	42	0	1.39600519	0.010532641	-0.0521619258	-0.321880024	0.17712009	0.0785278462	0.0495986844	0	63.1	0	0	3
89	43	0	1.41186888	-0.13947501	-0.0529688644	-0.321880024	0.17712009	0.0742781547	0.0495986844	0	66.7	0	0	3
90	44	0	1.42773258	-0.0559314791	-0.0528209348	-0.321880024	0.17712009	0.0742781547	0.0495986844	0	66.7	0	0	3
91	44	0	1.44359627	-0.134128974	-0.0555225649	-0.321880024	0.17712009	0.0742781547	0.0495986844	0	66.7	0	0	3
92	45	0	1.45945997	-0.0581571722	-0.0543496856	-0.321880024	0.17712009	0.0742781547	0.0495986844	0	66.7	0	0	3
93	45	0	1.47532366	-0.190806688	-0.0566770642	-0.321880024	0.17712009	0.0742781547	0.0495986844	0	66.7	0	0	3
94	46	0	1.49118736	-0.0761203753	-0.0522994829	-0.321880024	0.17712009	0.0742781547	0.0495986844	0	66.7	0	0	3
95	46	0	1.50705105	-0.153144332	-0.0514188395	-0.321880024	0.17712009	0.075021241	0.0495986844	0	66.1	0	0	3
96	47	0	1.52291475	-0.0394389647	-0.0459459462	-0.321880024	0.17712009	0.0804941343	0.0495986844	0	61.6	0	0	3
97	47	0	1.53877844	-0.0986324044	-0.0417980395	-0.321880024	0.17712009	0.084642041	0.0495986844	0	58.5	0	0	3
98	48	0	1.55464214	0.00631308394	-0.0360787892	-0.321880024	0.17712009	0.0903612913	0.0495986844	0	54.8	0	0	3
99	48	0	1.57050584	-0.0119699069	-0.0263940981	-0.295335752	0.17712009	0.100045982	0.0495986844	0	49.5	0	0	3
100	49	0	1.58636953	0.0617160726	-0.0183639972	-0.295335752	0.17712009	0.108076083	0.0495986844	0	45.8	0	0	3
101	50	0	1.60223323	0.0745196215	-0.00680601672	-0.192902445	0.17712009	0.119634064	0.0495986844	0	41.4	0	0	3
102	50	0	1.61809692	0.136338242	0.00238188521	-0.192902445	0.17712009	0.128821966	0.0495986844	0	38.5	0	0	3
103	51	0	1.63396062	0.126868877	0.012374739	-0.190806688	0.17712009	0.13881482	0.0495986844	0	35.7	0	0	3
104	51	0	1.64982431	0.164074695	0.0198884601	-0.190806688	0.17712009	0.144376857	0.0495986844	0	34.3	0	0	3
105	52	0	1.66568801	0.13495774	0.0262693727	-0.190806688	0.17712009	0.147118542	0.0495986844	0	33.7	0	0	3
106	52	0	1.6815517	0.15047536	0.0299164925	-0.190806688	0.17712009	0.147760075	0.0495986844	0	33.5	0	0	3
107	53	0	1.6974154	0.109589293	0.0324247698	-0.190806688	0.17712009	0.146863574	0.0495986844	0	33.7	0	0	3
108	53	0	1.71327909	0.125901626	0.0333767983	-0.190806688	0.17712009	0.143803414	0.0495986844	0	34.4	0	0	3
109	53	0	1.72914279	0.0217235798	0.0310345516	-0.190806688	0.17712009	0.140288584	0.0495986844	0	35.3	0	0	3
110	54	0	1.74500648	0.0523035338	0.0298882143	-0.190806688	0.17712009	0.133634061	0.0495986844	0	37.1	0	0	3
111	54	0	1.76087018	-0.00728804843	0.0247381913	-0.190806688	0.17712009	0.12918001	0.0495986844	0	38.3	0	0	3
112	55	0	1.77673387	0.0218103902	0.0222529971	-0.190806688	0.17712009	0.12153871	0.0495986844	0	40.8	0	0	3
113	55	0	1.79259757	-0.092624972	0.0138234639	-0.190806688	0.165496929	0.116459323	0.0495986844	0	42.5	0	0	3
114	56	0	1.80846126	-0.0421569723	0.00949247886	-0.190806688	0.165496929	0.108143746	0.0495986844	0	45.8	0	0	3
115	56	0	1.82432496	-0.0386575569	0.00311265116	-0.190806688	0.164074695	0.104507481	0.0495986844	0	47.4	0	0	3
116	57	0	1.84018866	-0.0837723617	0.000216311438	-0.190806688	0.164074695	0.0975897128	0.0495986844	0	50.8	0	0	3
117	57	0	1.85605235	-0.0330930676	-0.00339225929	-0.190806688	0.164074695	0.0924233681	0.0495986844	0	53.6	0	0	3
118	58	0	1.87191605	-0.0524327131	-0.00588145704	-0.190806688	0.164074695	0.0905417118	0.0495986844	0	54.7	0	0	3
119	58	0	1.88777974	0.00320616829	-0.00335937733	-0.190806688	0.164074695	0.0900538625	0.0495986844	0	55	0	0	3
120	59	0	1.90364344	-0.00645775722	-0.00389032727	-0.190806688	0.164074695	0.0900538625	0.0495986844	0	55	0	0	3
121	59	0	1.91950713	0.0447310891	0.00186611331	-0.190806688	0.164074695	0.0900538625	0.0495986844	0	55	0	0	3
122	60	0	1.93537083	0.0531423958	0.0052746719	-0.190806688	0.164074695	0.0900538625	0.0495986844	0	55	0	0	3
123	60	0	1.95123452	0.0869668992	0.0121839179	-0.190806688	0.164074695	0.0900538625	0.0495986844	0	55	0	0	3
124	61	0	1.96709822	0.0986085506	0.0170828468	-0.190806688	0.164074695	0.0900538625	0.0495986844	0	55	0	0	3
125	61	0	1.98296191	0.123961862	0.026919364	-0.153144332	0.164074695	0.0856762813	0.0495986844	0	57.8	0	0	3
126	62	0	1.99882561	0.129474472	0.033344203	-0.153144332	0.164074695	0.0847956379	0.0495986844	0	58.4	0	0	3
127	62	0	2.0146893	0.145388288	0.0426733473	-0.0986324044	0.164074695	0.0886192936	0.0495986844	0	55.9	0	0	3
128	63	0	2.030553	0.139206471	0.0482560172	-0.0986324044	0.164074695	0.0900540567	0.0495986844	0	55	0	0	3
129	63	0	2.04641669	0.145892472	0.0558974196	-0.092624972	0.164074695	0.0919762088	0.0495986844	0	53.9	0	0	3
130	64	0	2.06228039	0.132266423	0.0598334614	-0.092624972	0.164074695	0.0862275595	0.0495986844	0	57.5	0	0	3
131	64	0	2.07814409	0.131809567	0.06432657	-0.092624972	0.164074695	0.0826905672	0.0495986844	0	59.9	0	0	3
132	65	0	2.09400778	0.113799519	0.0659541777	-0.092624972	0.164074695	0.0727601944	0.0495986844	0	68.1	0	0	3
