Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0	0.0158636953	-4.00227072e-45	-4.00227072e-45	-4.00227072e-45	-4.00227072e-45	0	0	0	0	0	0	3
2	4	0	0.0317273906	-0.00628886574	-0.00314443287	-0.00628886574	-4.00227072e-45	0.00314443287	0	0	0	0	0	3
3	4	0	0.0475910859	-0.00380256997	-0.0033638119	-0.00628886574	-4.00227072e-45	0.0033638119	0	0	0	0	0	3
4	5	0	0.0634547812	-0.00528548245	-0.00384422954	-0.00628886574	-4.00227072e-45	0.00384422954	0	0	0	0	0	3
5	5	0	0.0793184765	-0.00393204698	-0.00386179303	-0.00628886574	-4.00227072e-45	0.00386179303	0	0	0	0	0	3
6	6	0	0.0951821718	-0.00410409566	-0.0039021768	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
7	6	0	0.111045867	-0.00325861171	-0.00381023893	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
8	7	0	0.126909562	-0.00288439046	-0.00369450787	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
9	7	0	0.142773258	-0.00251420545	-0.00356336316	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
10	8	0	0.158636953	-0.00186163122	-0.00339318996	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
11	8	0	0.174500648	-0.00180974883	-0.00324924077	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
12	9	0	0.190364344	-0.00138855055	-0.00309418325	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
13	9	0	0.206228039	-0.00135927945	-0.00296072911	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
14	9	0	0.222091734	-0.00125069382	-0.00283858374	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
15	10	0	0.23795543	-0.00114058335	-0.00272538371	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
16	10	0	0.253819125	-0.00102099684	-0.00261885953	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
17	11	0	0.26968282	-0.000939705401	-0.00252008576	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
18	11	0	0.285546516	-0.000799553392	-0.00242450063	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
19	12	0	0.301410211	-0.000723952171	-0.00233499808	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
20	12	0	0.317273906	-0.00058364739	-0.00224743054	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
21	12	0	0.333137601	-0.000508884772	-0.00216464265	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
22	13	0	0.349001297	-0.000355857903	-0.00208242516	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
23	13	0	0.364864992	-0.000330078259	-0.00200623616	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
24	14	0	0.380728687	-0.000153001672	-0.00192901806	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
25	14	0	0.396592383	-0.000208410829	-0.00186019377	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
26	15	0	0.412456078	-0.000166643198	-0.00179505721	-0.00628886574	-4.00227072e-45	0.0039021768	0	0	0	0	0	3
27	15	0	0.428319773	5.63042689e-05	-0.00172648827	-0.00628886574	5.63042689e-05	0.0039021768	0	0	0	0	0	3
28	15	0	0.444183469	0.000262554213	-0.00165545103	-0.00628886574	0.000262554213	0.0039021768	0	0	0	0	0	3
29	16	0	0.460047164	0.000533841167	-0.0015799582	-0.00628886574	0.000533841167	0.0039021768	0	0	0	0	0	3
30	16	0	0.475910859	0.000872356466	-0.00149821438	-0.00628886574	0.000872356466	0.0039021768	0	0	0	0	0	3
31	17	0	0.491774554	0.00119105048	-0.0014114639	-0.00628886574	0.00119105048	0.0039021768	0	0	0	0	0	3
32	17	0	0.50763825	0.0016717169	-0.0013151145	-0.00628886574	0.0016717169	0.0039021768	0	0	0	0	0	3
33	17	0	0.523501945	0.00224626822	-0.00124491862	-0.00628886574	0.00224626822	0.00265725818	0	0	0	0	0	3
34	18	0	0.53936564	0.00282608235	-0.000960076489	-0.00528548245	0.00282608235	0.00294210031	0	0	0	0	0	3
35	18	0	0.555229336	0.00337888311	-0.000735656081	-0.00528548245	0.00337888311	0.00316652072	0	0	0	0	0	3
36	19	0	0.571093031	0.00392408661	-0.000447857047	-0.00410409566	0.00392408661	0.00345431975	0	0	0	0	0	3
37	19	0	0.586956726	0.00465555001	-0.000179494642	-0.00410409566	0.00465555001	0.00372268216	0	0	0	0	0	3
38	19	0	0.602820422	0.00524573559	0.000112687585	-0.00325861171	0.00524573559	0.00392292651	0	0	0	0	0	3
39	20	0	0.618684117	0.00572748712	0.000393503173	-0.00288439046	0.00572748712	0.00408801105	0	0	0	0	0	3
40	20	0	0.634547812	0.00607225413	0.000673398317	-0.00251420545	0.00607225413	0.00423676147	0	0	0	0	0	3
41	21	0	0.650411508	0.00628389914	0.000948339085	-0.00186163122	0.00628389914	0.00434152905	0	0	0	0	0	3
42	21	0	0.666275203	0.00646053985	0.00120840693	-0.00180974883	0.00646053985	0.0044576477	0	0	0	0	0	3
43	21	0	0.682138898	0.00647433626	0.00146728459	-0.00138855055	0.00647433626	0.00456146784	0	0	0	0	0	3
44	22	0	0.698002593	0.00639439249	0.00171050156	-0.00135927945	0.00647433626	0.00467123067	0	0	0	0	0	3
45	22	0	0.713866289	0.00618842321	0.00194636727	-0.00125069382	0.00647433626	0.004784951	0	0	0	0	0	3
46	23	0	0.729729984	0.00592491975	0.00217060519	-0.00114058335	0.00647433626	0.0048959889	0	0	0	0	0	3
47	23	0	0.745593679	0.00559929905	0.00238122652	-0.00102099684	0.00647433626	0.00500008605	0	0	0	0	0	3
48	23	0	0.761457375	0.00531399471	0.002579195	-0.000939705401	0.00647433626	0.00509928076	0	0	0	0	0	3
49	24	0	0.77732107	0.00504784251	0.00276630588	-0.000799553392	0.00647433626	0.0051908065	0	0	0	0	0	3
50	24	0	0.793184765	0.00488891261	0.00294407044	-0.000723952171	0.00647433626	0.00527906851	0	0	0	0	0	3
51	24	0	0.809048461	0.00482213461	0.00311738565	-0.00058364739	0.00647433626	0.00536481619	0	0	0	0	0	3
52	25	0	0.824912156	0.00490835157	0.00328901062	-0.000508884772	0.00647433626	0.00545365326	0	0	0	0	0	3
