Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
120	59	0	1.90364344	-901.027036	-726.658655	-901.027036	-518.048342	248.886078	19.6355205	0	7.8	0	0	3
121	59	0	1.91950713	-917.172723	-739.131292	-917.172723	-531.786056	251.654188	19.6596737	0	7.8	0	0	3
122	60	0	1.93537083	-932.305973	-751.647539	-932.305973	-561.103593	253.412021	19.6908215	0	7.7	0	0	3
123	60	0	1.95123452	-942.003492	-763.550661	-942.003492	-581.228187	253.925647	19.7258445	0	7.7	0	0	3
124	61	0	1.96709822	-949.268791	-775.05193	-949.268791	-624.183044	252.77663	19.7620278	0	7.8	0	0	3
125	61	0	1.98296191	-950.698573	-785.25554	-950.698573	-648.480727	250.128956	19.7889416	0	7.9	0	0	3
126	62	0	1.99882561	-948.413924	-794.628452	-950.698573	-688.511053	245.956213	19.8063693	0	8	0	0	3
127	62	0	2.0146893	-941.85431	-802.545429	-950.698573	-693.043774	240.600191	19.8083726	0	8.2	0	0	3
128	63	0	2.030553	-933.63747	-809.502377	-950.698573	-693.043774	234.420677	19.7920063	0	8.4	0	0	3
129	63	0	2.04641669	-923.367378	-815.054446	-950.698573	-693.043774	227.435108	19.759127	0	8.6	0	0	3
130	64	0	2.06228039	-913.365882	-819.740632	-950.698573	-693.043774	220.615693	19.7024296	0	8.9	0	0	3
131	64	0	2.07814409	-902.198572	-823.403882	-950.698573	-693.043774	213.775558	19.6298678	0	9.1	0	0	3
132	65	0	2.09400778	-893.709471	-826.578746	-950.698573	-693.043774	207.921535	19.5428847	0	9.3	0	0	3
133	65	0	2.10987148	-886.313517	-829.410974	-950.698573	-693.043774	203.043021	19.4584228	0	9.5	0	0	3
134	66	0	2.12573517	-885.609631	-832.462951	-950.698573	-693.043774	199.910307	19.3763741	0	9.6	0	0	3
135	66	0	2.14159887	-881.365072	-835.673924	-950.698573	-693.043774	198.274006	19.2966367	0	9.7	0	0	3
136	67	0	2.15746256	-888.899931	-839.648588	-950.698573	-693.043774	198.67662	19.2191142	0	9.6	0	0	3
137	67	0	2.17332626	-889.616531	-844.11381	-950.698573	-693.043774	200.596393	19.1437156	0	9.5	0	0	3
138	68	0	2.18918995	-903.994868	-849.643341	-950.698573	-693.043774	204.447829	19.0703548	0	9.3	0	0	3
139	69	0	2.20505365	-910.586689	-855.838231	-950.698573	-693.043774	209.519525	18.9989503	0	9	0	0	3
140	69	0	2.22091734	-927.982853	-863.090646	-950.698573	-693.043774	215.550806	18.9294248	0	8.7	0	0	3
141	70	0	2.23678104	-938.563589	-870.662441	-950.698573	-693.043774	221.763842	18.8617052	0	8.5	0	0	3
142	70	0	2.25264473	-958.819411	-878.96793	-958.819411	-698.608273	227.883097	18.7988454	0	8.2	0	0	3
143	71	0	2.26850843	-972.857404	-887.538215	-972.857404	-702.241396	233.589296	18.7429079	0	8	0	0	3
144	71	0	2.28437212	-993.619417	-896.643778	-993.619417	-728.393556	238.070499	18.6961546	0	7.8	0	0	3
145	72	0	2.30023582	-1008.77766	-905.405781	-1008.77766	-747.793017	240.901661	18.6561698	0	7.7	0	0	3
146	72	0	2.31609951	-1027.9361	-914.160253	-1027.9361	-769.986934	242.085747	18.6241694	0	7.6	0	0	3
147	73	0	2.33196321	-1041.48161	-922.644461	-1041.48161	-802.071195	239.410418	18.5978362	0	7.7	0	0	3
148	73	0	2.34782691	-1055.39652	-930.560878	-1055.39652	-825.523915	229.87261	18.5770995	0	8	0	0	3
